dataset,role,task,seed,fold,condition,stage,metric,value,temperature,result_path
AS25_clean,aafnet,as25_aafnet,1337,0,clean,post,accuracy,0.6827846364883402,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,clean,post,ece,0.08762746467286991,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,clean,post,nll,1.1098872423171997,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,clean,post,brier,0.45667189037484573,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,noise_0_05,pre,accuracy,0.6707818930041153,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,noise_0_05,pre,ece,0.058930178401565045,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,noise_0_05,pre,nll,1.132476806640625,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,noise_0_05,pre,brier,0.46086209531254035,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,noise_0_05,post,accuracy,0.6707818930041153,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,noise_0_05,post,ece,0.08944351643078613,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,noise_0_05,post,nll,1.136279821395874,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,noise_0_05,post,brier,0.4662660286505662,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,noise_0_10,pre,accuracy,0.6454046639231824,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,noise_0_10,pre,ece,0.04813485464594736,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,noise_0_10,pre,nll,1.2253581285476685,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,noise_0_10,pre,brier,0.49462442460335276,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,noise_0_10,post,accuracy,0.6454046639231824,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,noise_0_10,post,ece,0.10085519396065032,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,noise_0_10,post,nll,1.2488197088241577,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,noise_0_10,post,brier,0.5050571791512363,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,clean,pre,accuracy,0.6796982167352538,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,clean,pre,ece,0.06623157034072363,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,clean,pre,nll,1.1097970008850098,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,clean,pre,brier,0.45408107861221003,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,clean,post,accuracy,0.6796982167352538,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,clean,post,ece,0.07812340067513032,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,clean,post,nll,1.1073706150054932,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,clean,post,brier,0.4582988965755628,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,noise_0_05,pre,accuracy,0.661522633744856,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,noise_0_05,pre,ece,0.05753463735121759,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,noise_0_05,pre,nll,1.1656206846237183,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,noise_0_05,pre,brier,0.4726765042413511,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,noise_0_05,post,accuracy,0.661522633744856,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,noise_0_05,post,ece,0.08614792209757373,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,noise_0_05,post,nll,1.1703157424926758,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,noise_0_05,post,brier,0.47870994343731343,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,noise_0_10,pre,accuracy,0.6364883401920439,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,noise_0_10,pre,ece,0.06153391744169843,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,noise_0_10,pre,nll,1.249348759651184,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,noise_0_10,pre,brier,0.5006275438841707,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,noise_0_10,post,accuracy,0.6364883401920439,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,noise_0_10,post,ece,0.09360163506064231,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,noise_0_10,post,nll,1.2591371536254883,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,1,noise_0_10,post,brier,0.5076635374837479,0.7307149767875671,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,clean,pre,accuracy,0.6762688614540466,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,clean,pre,ece,0.06664840279681039,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,clean,pre,nll,1.128763198852539,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,clean,pre,brier,0.4604345136472184,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,clean,post,accuracy,0.6762688614540466,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,clean,post,ece,0.09109615912694174,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,clean,post,nll,1.134277105331421,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,clean,post,brier,0.4662429778803728,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,noise_0_05,pre,accuracy,0.6608367626886146,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,noise_0_05,pre,ece,0.05811308848126108,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,noise_0_05,pre,nll,1.1709855794906616,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,noise_0_05,pre,brier,0.47641497789852155,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,noise_0_05,post,accuracy,0.6608367626886146,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,noise_0_05,post,ece,0.10453238999483845,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,noise_0_05,post,nll,1.1940281391143799,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,noise_0_05,post,brier,0.4883061781747469,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,noise_0_10,pre,accuracy,0.6337448559670782,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,noise_0_10,pre,ece,0.055962540845505504,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,noise_0_10,pre,nll,1.259039044380188,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,noise_0_10,pre,brier,0.5073400699482331,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,noise_0_10,post,accuracy,0.6337448559670782,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,noise_0_10,post,ece,0.1093245543570185,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,noise_0_10,post,nll,1.2881594896316528,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,2,noise_0_10,post,brier,0.520883351129887,0.6987218260765076,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,clean,pre,accuracy,0.6676954732510288,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,clean,pre,ece,0.05946320184443876,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,clean,pre,nll,1.1412241458892822,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,clean,pre,brier,0.4651604755108619,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,clean,post,accuracy,0.6676954732510288,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,clean,post,ece,0.09136194944514578,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,clean,post,nll,1.1356126070022583,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,clean,post,brier,0.47022703480919364,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,noise_0_05,pre,accuracy,0.6556927297668038,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,noise_0_05,pre,ece,0.05514152458420506,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,noise_0_05,pre,nll,1.1803525686264038,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,noise_0_05,pre,brier,0.4805691306345745,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,noise_0_05,post,accuracy,0.6556927297668038,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,noise_0_05,post,ece,0.09389917184541255,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,noise_0_05,post,nll,1.188133955001831,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,noise_0_05,post,brier,0.488955307922998,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,noise_0_10,pre,accuracy,0.6378600823045267,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,noise_0_10,pre,ece,0.05254039629803275,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,noise_0_10,pre,nll,1.2549479007720947,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,noise_0_10,pre,brier,0.5050906338446522,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,noise_0_10,post,accuracy,0.6378600823045267,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,noise_0_10,post,ece,0.10344112427861767,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,noise_0_10,post,nll,1.2782294750213623,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,3,noise_0_10,post,brier,0.5172841426444301,0.7202461361885071,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,aafnet,as25_aafnet,1337,4,clean,pre,accuracy,0.6793552812071331,0.7251541018486023,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,aafnet,as25_aafnet,1337,4,clean,pre,ece,0.07157846464071584,0.7251541018486023,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,aafnet,as25_aafnet,1337,4,clean,pre,nll,1.122603416442871,0.7251541018486023,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,aafnet,as25_aafnet,1337,4,clean,pre,brier,0.4523019037290495,0.7251541018486023,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,aafnet,as25_aafnet,1337,4,clean,post,accuracy,0.6793552812071331,0.7251541018486023,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold4/results.json
